timestamp,biosignal_0,biosignal_1,biosignal_2,biosignal_3,biosignal_4,biosignal_5,biosignal_6,biosignal_7,acceleration_x,acceleration_y,acceleration_z,angular_vec_x,angular_vec_y,angular_vec_z,magnetic_x,magnetic_y,magnetic_z,input_orientation_x,input_orientation_y,input_orientation_z,input_orientation_w,input_orientation_yaw,input_orientation_pitch,input_orientation_roll,input_projection_left,input_projection_top,input_projection_right,input_projection_bottom,prediction_time,predicted_orientation_x,predicted_orientation_y,predicted_orientation_z,predicted_orientation_w,predicted_orientation_yaw,predicted_orientation_pitch,predicted_orientation_roll,predicted_projection_left,predicted_projection_top,predicted_projection_right,predicted_projection_bottom
456307737032.00,0,0,0,0,0,0,0,0,-0.11091844,1.0036409,0.17639454,11.49547,13.8594055,2.4589248,24.359999,-34.26,-17.46,-0.075541117,-0.361547872,-0.021632404,0.929036444,-0.736284614,-0.125613123,-0.094960697,-1,1,1,-1,100,-0.080368981,-0.335034788,-0.01452704,0.93865943,-0.67988586,-0.14208846,-0.08121394,-1,1,1,-1
456321386512.00,0,0,0,0,0,0,0,0,-0.11775923,0.992891,0.1759059,12.16047,16.519407,2.843925,24.18,-34.68,-17.039999,-0.072520178,-0.357992977,-0.022796789,0.930624607,-0.728805184,-0.119471684,-0.094494499,-1,1,1,-1,100,-0.079881787,-0.330259085,-0.014441852,0.94039315,-0.66979545,-0.14162602,-0.08001075,-1,1,1,-1
456330895530.00,0,0,0,0,0,0,0,0,-0.12777609,0.9933798,0.17981492,12.650469,18.724405,3.6139247,24,-34.32,-17.34,-0.069744038,-0.353639697,-0.023456418,0.932482992,-0.719641626,-0.114222974,-0.093208849,-1,1,1,-1,100,-0.078091636,-0.325879902,-0.014810322,0.942063987,-0.6606047,-0.13835168,-0.078883335,-1,1,1,-1
456343923972.00,0,0,0,0,0,0,0,0,-0.14536668,1.0085272,0.18470119,14.260469,23.344402,4.628925,24.24,-33.66,-18.18,-0.066661922,-0.348348083,-0.024948137,0.934658971,-0.708468914,-0.107907899,-0.093214035,-1,1,1,-1,100,-0.075602375,-0.323115408,-0.015338195,0.943210125,-0.65487224,-0.13350546,-0.07786954,-1,1,1,-1
456355132646.00,0,0,0,0,0,0,0,0,-0.14878707,1.0119476,0.18176943,15.59047,27.719406,4.838925,24.119999,-33.84,-17.94,-0.062836497,-0.342081671,-0.026297167,0.937198039,-0.695312321,-0.10038507,-0.092413217,-1,1,1,-1,100,-0.073915072,-0.31988731,-0.01568713,0.944437623,-0.6481303,-0.13033386,-0.07699608,-1,1,1,-1
456368200575.00,0,0,0,0,0,0,0,0,-0.1526961,1.0029079,0.17810471,16.850471,32.689407,5.013925,24.06,-34.02,-17.1,-0.058729589,-0.335039054,-0.028395579,0.939943274,-0.680538177,-0.09190248,-0.092867307,-1,1,1,-1,100,-0.072340593,-0.319378972,-0.016237501,0.944722295,-0.6471115,-0.12702808,-0.07696396,-1,1,1,-1
456381018830.00,0,0,0,0,0,0,0,0,-0.15709375,0.9941126,0.17712747,17.44547,37.904408,5.538924,24.119999,-34.5,-16.859999,-0.054746664,-0.326389589,-0.030171882,0.943166102,-0.662412643,-0.084034733,-0.092784747,-1,1,1,-1,100,-0.071143389,-0.318313658,-0.016548492,0.945167303,-0.6449139,-0.12463703,-0.07664903,-1,1,1,-1
456391765987.00,0,0,0,0,0,0,0,0,-0.16833217,0.9997319,0.17346276,17.93547,45.079403,5.8189254,24.06,-34.62,-16.56,-0.051359149,-0.317178107,-0.031683272,0.946444112,-0.643129051,-0.07752873,-0.092685536,-1,1,1,-1,100,-0.069908187,-0.318029881,-0.016776079,0.945350885,-0.64437634,-0.12216274,-0.07625825,-1,1,1,-1
456401963996.00,0,0,0,0,0,0,0,0,-0.16613334,1.0016863,0.16930944,18.145472,50.329403,5.468925,24.119999,-34.86,-15.719999,-0.047142155,-0.306593216,-0.033854503,0.950069518,-0.621078432,-0.069173753,-0.093370803,-1,1,1,-1,100,-0.069301605,-0.317212105,-0.016761959,0.945670605,-0.6426906,-0.121080704,-0.0757416,-1,1,1,-1
456413798211.00,0,0,0,0,0,0,0,0,-0.1475655,0.98995936,0.15684943,18.00547,57.329403,4.873925,24.72,-34.86,-14.759999,-0.043104894,-0.295836731,-0.035966309,0.953587448,-0.598752618,-0.061238077,-0.094237484,-1,1,1,-1,100,-0.068551637,-0.318688989,-0.01682682,0.945227325,-0.6458509,-0.11949318,-0.07557558,-1,1,1,-1
456426675058.00,0,0,0,0,0,0,0,0,-0.13021922,0.9953342,0.1473212,17.90047,61.459396,4.523925,24.72,-34.14,-14.04,-0.039646251,-0.285376911,-0.037697088,0.956852717,-0.577097535,-0.054628402,-0.094911806,-1,1,1,-1,100,-0.065842971,-0.321479678,-0.017734991,0.944458067,-0.6518519,-0.113538995,-0.07590713,-1,1,1,-1
456438639727.00,0,0,0,0,0,0,0,0,-0.11800355,0.99997616,0.13974747,18.670471,65.1344,4.698925,25.019999,-35.1,-13.92,-0.034932083,-0.273777963,-0.039459722,0.960348014,-0.553255439,-0.045709725,-0.095060505,-1,1,1,-1,100,-0.064028852,-0.31956926,-0.018184308,0.945222259,-0.64789927,-0.10995365,-0.075371064,-1,1,1,-1
456450684102.00,0,0,0,0,0,0,0,0,-0.10407766,0.9892264,0.12899765,19.44047,67.93441,5.1539254,25.56,-35.219997,-13.74,-0.029600056,-0.262608534,-0.0404576,0.963599386,-0.530449152,-0.035961479,-0.093653135,-1,1,1,-1,100,-0.06153458,-0.314672142,-0.019114923,0.947010875,-0.63766015,-0.10500549,-0.075000815,-1,1,1,-1
456462358797.00,0,0,0,0,0,0,0,0,-0.0906404,0.9757891,0.11800355,19.230469,70.3844,6.203924,25.32,-35.16,-12.42,-0.025714027,-0.251397278,-0.041047132,0.966671263,-0.507507145,-0.029204512,-0.092418544,-1,1,1,-1,100,-0.05772388,-0.304954708,-0.020872395,0.950386703,-0.6173365,-0.097416826,-0.07495019,-1,1,1,-1
456475049257.00,0,0,0,0,0,0,0,0,-0.08306667,0.9704142,0.11116276,18.95047,72.2044,6.973925,24.779999,-35.16,-11.639999,-0.021567196,-0.24020239,-0.041271441,0.969605247,-0.484685719,-0.022088556,-0.090518557,-1,1,1,-1,100,-0.050918981,-0.293102384,-0.023704078,0.954429865,-0.5927631,-0.0836351,-0.07516748,-1,1,1,-1
456487034199.00,0,0,0,0,0,0,0,0,-0.06889648,0.9657722,0.096259624,17.48047,73.709404,7.3589253,24.24,-35.34,-11.34,-0.017535688,-0.229003166,-0.041178836,0.972396191,-0.461903453,-0.015303225,-0.08823017,-1,1,1,-1,100,-0.044663295,-0.27842918,-0.026230212,0.959059119,-0.56240964,-0.071325116,-0.07525479,-1,1,1,-1
456496568293.00,0,0,0,0,0,0,0,0,-0.05668079,0.96113026,0.08819727,16.32547,74.89941,7.463925,24.66,-35.219997,-10.74,-0.014221379,-0.217768082,-0.041290395,0.975023035,-0.439055234,-0.0097859,-0.086821131,-1,1,1,-1,100,-0.039676748,-0.25959608,-0.027953349,0.964496911,-0.5235192,-0.06223616,-0.07459083,-1,1,1,-1
456509498141.00,0,0,0,0,0,0,0,0,-0.058635302,0.95624405,0.085998446,15.3454685,76.0544,7.988925,23.939999,-34.92,-10.08,-0.011027775,-0.20609639,-0.040982921,0.977610897,-0.415349185,-0.004685727,-0.084777787,-1,1,1,-1,100,-0.036564171,-0.244806126,-0.028777635,0.968454957,-0.4930879,-0.056916803,-0.07370867,-1,1,1,-1
456519704238.00,0,0,0,0,0,0,0,0,-0.061567064,0.9621076,0.08282236,13.840469,77.209404,8.443925,24.42,-36,-9.12,-0.007350971,-0.194547622,-0.039999468,0.980049605,-0.391968101,0.001158803,-0.08135286,-1,1,1,-1,100,-0.035125054,-0.229832605,-0.02870734,0.972172379,-0.4623063,-0.055270813,-0.072024986,-1,1,1,-1
456531855077.00,0,0,0,0,0,0,0,0,-0.051794514,0.97627777,0.076958835,13.000469,79.4494,8.268925,24.42,-36,-8.4,-0.004582971,-0.182021861,-0.039873045,0.982475027,-0.366604626,0.005527976,-0.080102578,-1,1,1,-1,100,-0.032770138,-0.214204684,-0.028963948,0.975809097,-0.43034846,-0.05169822,-0.070624314,-1,1,1,-1
456544751383.00,0,0,0,0,0,0,0,0,-0.04104471,0.97896516,0.073294125,12.510469,80.07941,7.7789245,23.76,-35.52,-7.62,-0.001221893,-0.170144068,-0.03986537,0.984611728,-0.342669159,0.011194682,-0.079001769,-1,1,1,-1,100,-0.029085459,-0.194956765,-0.029857617,0.979925692,-0.39118153,-0.045488067,-0.06991426,-1,1,1,-1
456555308977.00,0,0,0,0,0,0,0,0,-0.026141573,0.973346,0.06205569,11.25047,80.70941,6.938925,23.76,-35.52,-6.7799997,0.001591543,-0.158487342,-0.039394184,0.986573529,-0.319172859,0.015674759,-0.077303007,-1,1,1,-1,100,-0.024439987,-0.184185579,-0.031607229,0.982079089,-0.36948824,-0.036461107,-0.071144596,-1,1,1,-1
456567447930.00,0,0,0,0,0,0,0,0,-0.021988237,0.96968126,0.054481965,9.570469,80.4644,5.993924,24.24,-35.94,-6.18,0.003388858,-0.146899925,-0.039473701,0.988357605,-0.295808226,0.018351732,-0.077109009,-1,1,1,-1,100,-0.022027671,-0.170783535,-0.032686163,0.984519839,-0.34235686,-0.032298002,-0.07194634,-1,1,1,-1
456578803422.00,0,0,0,0,0,0,0,0,-0.016857648,0.9787209,0.05081726,8.69547,80.7794,5.8189254,24.18,-36.239998,-5.16,0.005854464,-0.135312518,-0.038703379,0.990029442,-0.272498906,0.022130502,-0.075121239,-1,1,1,-1,100,-0.018902475,-0.151164353,-0.034361232,0.987730384,-0.30273157,-0.027029293,-0.073660634,-1,1,1,-1
456590839194.00,0,0,0,0,0,0,0,0,-0.009528236,0.9965558,0.04739687,8.450469,80.359406,5.258925,23.939999,-36.54,-4.8599997,0.008798359,-0.124023437,-0.038166119,0.991505988,-0.249872506,0.026990512,-0.073567808,-1,1,1,-1,100,-0.011462724,-0.133771464,-0.037626263,0.990231276,-0.26806408,-0.012673395,-0.07766222,-1,1,1,-1
456602500320.00,0,0,0,0,0,0,0,0,0.008550981,1.0055954,0.04104471,9.465469,78.5044,5.083925,24.3,-36.78,-4.2599998,0.012022146,-0.113790615,-0.037689816,0.992716798,-0.229429215,0.032537062,-0.072157212,-1,1,1,-1,100,-0.002597639,-0.111053422,-0.040696692,0.99297744,-0.22291072,0.003893148,-0.081488915,-1,1,1,-1
456615764297.00,0,0,0,0,0,0,0,0,0.019300787,0.99728876,0.03322667,10.20047,76.859406,4.558925,24.3,-36.719997,-4.08,0.014781458,-0.104302207,-0.037396039,0.993732406,-0.210484117,0.037281945,-0.071300231,-1,1,1,-1,100,-0.000747069,-0.098208211,-0.042071559,0.994275928,-0.19719404,0.006801942,-0.08390663,-1,1,1,-1
456626309272.00,0,0,0,0,0,0,0,0,0.024920002,0.9838515,0.027118826,9.95547,73.00941,3.2289248,24,-36.48,-3.06,0.017200915,-0.09508947,-0.037342583,0.994619351,-0.192101642,0.041434929,-0.071071878,-1,1,1,-1,100,0.001729659,-0.091548726,-0.044384629,0.994809389,-0.18404779,0.011613382,-0.088105746,-1,1,1,-1
456638714887.00,0,0,0,0,0,0,0,0,0.023698434,0.9809197,0.024187062,9.53547,70.209404,2.7739248,23.58,-36.48,-2.46,0.019339979,-0.086741462,-0.036964035,0.995356993,-0.17543672,0.045039393,-0.070287526,-1,1,1,-1,100,0.009454746,-0.072927967,-0.046730526,0.996196926,-0.14733626,0.02576496,-0.091855705,-1,1,1,-1
456649951539.00,0,0,0,0,0,0,0,0,0.019300787,0.9838515,0.022965493,9.29047,67.4094,2.6689248,23.4,-36.54,-2.04,0.021791969,-0.078461942,-0.036187236,0.996021746,-0.158918381,0.049225211,-0.068720944,-1,1,1,-1,100,0.01760662,-0.061725143,-0.048085209,0.996778667,-0.12562713,0.04122891,-0.09382469,-1,1,1,-1
456663516537.00,0,0,0,0,0,0,0,0,0.016613334,0.98824906,0.017101962,9.15047,64.9594,2.4939249,22.92,-36.66,-0.96,0.023897202,-0.070129754,-0.035764426,0.996610078,-0.142300785,0.05279512,-0.067986928,-1,1,1,-1,100,0.021188475,-0.056604203,-0.048275553,0.997003675,-0.11568242,0.047945138,-0.09400149,-1,1,1,-1
456674532771.00,0,0,0,0,0,0,0,0,0.01636902,0.990448,0.010505491,9.39547,62.01941,1.723925,22.74,-36.48,-1.02,0.026219016,-0.062600922,-0.035510294,0.997062038,-0.127329752,0.056890402,-0.067580692,-1,1,1,-1,100,0.02296387,-0.053040173,-0.049044736,0.997122824,-0.108736485,0.051254246,-0.09551641,-1,1,1,-1
456685714550.00,0,0,0,0,0,0,0,0,0.01636902,0.98727185,0.005130589,9.4304695,60.16441,1.5839249,22.619999,-36.719997,-0.06,0.028442031,-0.055257002,-0.034877052,0.997457421,-0.11270386,0.060765378,-0.066482469,-1,1,1,-1,100,0.027519954,-0.045738067,-0.04912746,0.997365117,-0.09451084,0.05969689,-0.095624276,-1,1,1,-1
456697701201.00,0,0,0,0,0,0,0,0,0.015391766,0.98458445,-0.000732941,8.835469,56.909405,0.918925,22.8,-37.38,0.84,0.030214155,-0.048520818,-0.034574692,0.997766218,-0.099293791,0.063831195,-0.066111036,-1,1,1,-1,100,0.027886471,-0.043511815,-0.048032135,0.997507811,-0.089999974,0.06011268,-0.09353442,-1,1,1,-1
456708819938.00,0,0,0,0,0,0,0,0,0.011971374,0.9877605,-0.005374903,8.31047,54.004406,-0.026075,22.08,-37.5,1.74,0.03203506,-0.04201086,-0.034637995,0.998002531,-0.086371139,0.067050785,-0.066494964,-1,1,1,-1,100,0.024910206,-0.032578819,-0.046175562,0.998091161,-0.067663126,0.052976318,-0.09067596,-1,1,1,-1
456721045408.00,0,0,0,0,0,0,0,0,0.011238433,0.99606717,-0.010016864,7.9254694,52.009403,-0.796075,21.539999,-36.6,2.7,0.033575298,-0.035464988,-0.034563367,0.998208549,-0.073352441,0.069692992,-0.066670783,-1,1,1,-1,100,0.024494082,-0.017654056,-0.043447979,0.99859941,-0.037534636,0.050662506,-0.086015426,-1,1,1,-1
456732741677.00,0,0,0,0,0,0,0,0,0.006596471,0.9985103,-0.012704315,7.9254694,49.8044,-1.391075,21.779999,-36.66,2.82,0.035667293,-0.029663067,-0.034804979,0.998316864,-0.061889127,0.073512457,-0.067427874,-1,1,1,-1,100,0.02910305,-0.010324235,-0.040718745,0.998693287,-0.023068907,0.059198506,-0.080818094,-1,1,1,-1
456744548184.00,0,0,0,0,0,0,0,0,0.001221569,1.0016863,-0.01881216,7.7154694,47.109406,-1.8810749,21.66,-37.2,3.36,0.037334939,-0.024067733,-0.034697726,0.998410193,-0.050787386,0.07647004,-0.067539327,-1,1,1,-1,100,0.034670897,-0.006278995,-0.038128044,0.998651445,-0.015229231,0.06998496,-0.075790405,-1,1,1,-1
456757289257.00,0,0,0,0,0,0,0,0,-0.000732941,1.0016863,-0.018323531,7.9254694,45.359406,-2.126075,21.96,-36.6,3.6,0.039049336,-0.018770797,-0.034882517,0.99845181,-0.04031248,0.079556189,-0.06824401,-1,1,1,-1,100,0.036720488,-0.005631036,-0.037059151,0.998622358,-0.014006664,0.07402535,-0.07366926,-1,1,1,-1
456767853256.00,0,0,0,0,0,0,0,0,-0.006352157,1.0033965,-0.026141573,7.82047,42.874405,-2.581075,22.08,-36.6,4.14,0.040657745,-0.013607929,-0.034627839,0.998480187,-0.030064473,0.082418412,-0.068096504,-1,1,1,-1,100,0.038376309,-0.002788688,-0.03610922,0.998606801,-0.008362826,0.07712295,-0.071965896,-1,1,1,-1
456782210886.00,0,0,0,0,0,0,0,0,-0.01172706,1.0051067,-0.028340396,8.135469,41.1594,-2.8610752,21.66,-37.26,4.3199997,0.042468364,-0.008415122,-0.034784484,0.998456641,-0.019806901,0.085698433,-0.068801112,-1,1,1,-1,100,0.045924209,-0.002002839,-0.034013767,0.998363674,-0.007139691,0.09217623,-0.06778416,-1,1,1,-1
456793648201.00,0,0,0,0,0,0,0,0,-0.014903139,1.0051067,-0.034203924,8.625469,39.4094,-3.0010748,21.84,-36.84,4.56,0.045117347,-0.003756802,-0.034687769,0.99837221,-0.010656958,0.090688065,-0.068978302,-1,1,1,-1,100,0.058023892,-0.006407932,-0.031517763,0.997797012,-0.016477799,0.11668575,-0.062193118,-1,1,1,-1
456803279315.00,0,0,0,0,0,0,0,0,-0.024187062,1.0068169,-0.033715297,9.325471,38.044403,-3.141075,21.539999,-36,5.16,0.047361786,0.001323309,-0.034810954,0.998270158,-0.000656972,0.094839513,-0.069683202,-1,1,1,-1,100,0.067563713,-0.018366627,-0.031087276,0.997061372,-0.04090995,0.13653734,-0.059545193,-1,1,1,-1
456816344232.00,0,0,0,0,0,0,0,0,-0.03322667,1.0016863,-0.036891375,9.850471,37.169403,-3.421075,21.06,-36.059998,5.52,0.04954125,0.006364722,-0.034738626,0.998147475,0.009286772,0.09885966,-0.070036419,-1,1,1,-1,100,0.071110867,-0.023850039,-0.030836439,0.996706307,-0.052039873,0.14396313,-0.05811046,-1,1,1,-1
456828766347.00,0,0,0,0,0,0,0,0,-0.034692552,0.9941126,-0.037380002,9.710469,36.469402,-3.561075,21.359999,-36.12,5.58,0.051562776,0.011659367,-0.034717442,0.997998015,0.019742195,0.102543838,-0.070556782,-1,1,1,-1,100,0.073447503,-0.023329055,-0.02994941,0.99657625,-0.051000655,0.14856993,-0.056296553,-1,1,1,-1
456839207273.00,0,0,0,0,0,0,0,0,-0.04055608,0.9955785,-0.043976475,9.465469,35.944405,-4.471075,20.64,-36.66,5.8799996,0.053174247,0.016660151,-0.035092965,0.997829355,0.029596601,0.105415076,-0.071867213,-1,1,1,-1,100,0.079687186,-0.021490689,-0.027964713,0.996195853,-0.047357194,0.16088234,-0.05231545,-1,1,1,-1
456851573266.00,0,0,0,0,0,0,0,0,-0.045930985,0.9902036,-0.050572947,9.08047,35.6994,-4.8560753,20.22,-35.82,6.54,0.055182657,0.021901085,-0.035103704,0.997618638,0.039939199,0.109067097,-0.072520889,-1,1,1,-1,100,0.084622391,-0.015846023,-0.025275139,0.995966494,-0.035890393,0.170379,-0.04768259,-1,1,1,-1
456864240441.00,0,0,0,0,0,0,0,0,-0.05008432,0.9921582,-0.056925103,8.73047,35.524403,-4.786075,20.1,-35.52,7.2599998,0.056604935,0.027147993,-0.035122125,0.997409296,0.050335143,0.111538798,-0.073201045,-1,1,1,-1,100,0.08438091,-0.003932089,-0.023019584,0.996159852,-0.011731064,0.16927418,-0.04521419,-1,1,1,-1
456874275701.00,0,0,0,0,0,0,0,0,-0.05008432,0.99777734,-0.06449883,8.90547,35.489407,-4.716075,19.56,-35.94,7.2599998,0.058561967,0.032017772,-0.034450938,0.997175256,0.060013298,0.115143247,-0.072520845,-1,1,1,-1,100,0.081671692,0.003292023,-0.021974266,0.996411622,0.002973997,0.16350004,-0.04434308,-1,1,1,-1
456886244441.00,0,0,0,0,0,0,0,0,-0.051794514,1.0002205,-0.07060668,8.66047,35.349403,-4.681075,19.92,-36.3,7.62,0.060261404,0.03734766,-0.034513956,0.996886404,0.070551246,0.118161537,-0.073380068,-1,1,1,-1,100,0.081457265,0.014466103,-0.020229798,0.996366501,0.025557406,0.16260028,-0.042682286,-1,1,1,-1
456899508120.00,0,0,0,0,0,0,0,0,-0.05203883,0.9955785,-0.07524864,8.90547,35.034405,-4.8560753,19.92,-36.78,8.28,0.062070884,0.041959175,-0.034302654,0.996599198,0.079674587,0.121467903,-0.073647439,-1,1,1,-1,100,0.084730901,0.024795812,-0.018510599,0.995923281,0.046308227,0.16879517,-0.04108377,-1,1,1,-1
456910073584.00,0,0,0,0,0,0,0,0,-0.05545922,0.992891,-0.078669034,8.450469,34.544407,-4.961075,20.16,-36.36,8.82,0.063792953,0.047090983,-0.034212046,0.996264239,0.089833073,0.124551132,-0.074244812,-1,1,1,-1,100,0.087379649,0.02823545,-0.018158251,0.995609224,0.053119455,0.1739893,-0.041103028,-1,1,1,-1
456924109570.00,0,0,0,0,0,0,0,0,-0.056925103,0.9892264,-0.082333736,7.9954696,34.369404,-4.716075,19.859999,-36.18,8.46,0.06549714,0.051942459,-0.033909468,0.995922815,0.099458106,0.12763606,-0.074415252,-1,1,1,-1,100,0.087521084,0.023924869,-0.019309524,0.99568814,0.04431824,0.17440407,-0.042653322,-1,1,1,-1
456933222258.00,0,0,0,0,0,0,0,0,-0.059612557,0.98971504,-0.08502118,7.61047,34.159405,-4.716075,19.439999,-36.36,8.4,0.06696165,0.057015999,-0.033857353,0.995549593,0.109517254,0.130200163,-0.075119749,-1,1,1,-1,100,0.084236853,0.019355232,-0.020673729,0.996043265,0.03511622,0.16796061,-0.044459354,-1,1,1,-1
456945215884.00,0,0,0,0,0,0,0,0,-0.06547608,0.9965558,-0.0906404,7.7154694,34.0194,-4.576075,20.16,-35.579998,9.059999,0.068788098,0.062236014,-0.033199011,0.995134514,0.119919918,0.133542418,-0.074706629,-1,1,1,-1,100,0.08164876,0.022016317,-0.02166936,0.996182323,0.040381126,0.16261283,-0.04678554,-1,1,1,-1
456957636181.00,0,0,0,0,0,0,0,0,-0.06523177,0.9958228,-0.09528237,8.10047,34.264404,-4.191075,20.279999,-35.219997,9.66,0.070406403,0.066984776,-0.032688311,0.994729839,0.129379421,0.136492655,-0.074533381,-1,1,1,-1,100,0.080473512,0.027203385,-0.02272119,0.996126413,0.050623126,0.15996516,-0.04966507,-1,1,1,-1
456968669784.00,0,0,0,0,0,0,0,0,-0.06523177,0.98947066,-0.101390205,7.7154694,34.194405,-3.9810746,20.46,-35.82,10.32,0.072171549,0.071804869,-0.032025011,0.994288553,0.138994411,0.139756531,-0.07411658,-1,1,1,-1,100,0.080135494,0.034050178,-0.023415843,0.995926976,0.064201325,0.15890639,-0.052121792,-1,1,1,-1
456982147531.00,0,0,0,0,0,0,0,0,-0.065720394,0.98507303,-0.10163452,7.68047,34.229404,-4.0510745,20.46,-35.82,10.32,0.073702277,0.076902284,-0.031629659,0.993807616,0.149151862,0.142500296,-0.074271604,-1,1,1,-1,100,0.079135627,0.037373185,-0.024151498,0.995870292,0.07077753,0.1566805,-0.05404493,-1,1,1,-1
456992273488.00,0,0,0,0,0,0,0,0,-0.06865217,0.9862946,-0.104810596,6.94547,34.194405,-4.436075,19.56,-35.64,10.139999,0.075206095,0.081935662,-0.03133835,0.993301816,0.159172729,0.145181641,-0.074650317,-1,1,1,-1,100,0.077038541,0.042801954,-0.024557151,0.995806217,0.081677765,0.15214871,-0.055531662,-1,1,1,-1
457004736908.00,0,0,0,0,0,0,0,0,-0.078913346,0.98556167,-0.1101855,6.56047,34.649403,-4.541075,19.5,-35.579998,10.8,0.076690538,0.087303526,-0.030689801,0.992751123,0.169918314,0.147856191,-0.07439398,-1,1,1,-1,100,0.076666467,0.040558547,-0.025819302,0.995896935,0.07702943,0.15143844,-0.05767766,-1,1,1,-1
457015927371.00,0,0,0,0,0,0,0,0,-0.08086785,0.9853174,-0.1101855,6.4554696,35.034405,-4.471075,19.32,-35.82,10.98,0.07780868,0.092928552,-0.030013934,0.992174006,0.181216508,0.149790078,-0.074087143,-1,1,1,-1,100,0.075435326,0.043460239,-0.026070576,0.995861948,0.08286398,0.1487823,-0.05851566,-1,1,1,-1
457028784950.00,0,0,0,0,0,0,0,0,-0.0906404,0.990448,-0.11116276,5.7204695,36.9594,-4.681075,18.779999,-36.48,11.099999,0.079248833,0.098694856,-0.029561809,0.991516539,0.192749977,0.152325258,-0.074333385,-1,1,1,-1,100,0.073927008,0.048718568,-0.02582516,0.995738029,0.093500316,0.14546946,-0.05866708,-1,1,1,-1
457039553708.00,0,0,0,0,0,0,0,0,-0.092839226,0.9921582,-0.11214001,5.40547,37.134403,-4.716075,18.779999,-36.48,11.099999,0.080571453,0.104894818,-0.02887203,0.990793482,0.205203205,0.154641524,-0.074183516,-1,1,1,-1,100,0.07374496,0.053410746,-0.025806796,0.995511413,0.10289776,0.14483063,-0.05929421,-1,1,1,-1
457051623811.00,0,0,0,0,0,0,0,0,-0.094549425,0.99240243,-0.1118957,5.3354697,38.954407,-4.786075,19.26,-35.88,10.86,0.081934878,0.111436537,-0.027881098,0.989995565,0.218391851,0.157084346,-0.07353165,-1,1,1,-1,100,0.072171152,0.062860593,-0.025189191,0.995090604,0.121983856,0.14118223,-0.059239138,-1,1,1,-1
457063779290.00,0,0,0,0,0,0,0,0,-0.10065726,0.99362403,-0.106765114,5.5454698,40.809402,-4.6460752,19.14,-35.04,11.16,0.08342957,0.118174091,-0.026783969,0.98911931,0.231991217,0.159813806,-0.072767712,-1,1,1,-1,100,0.071344368,0.072276808,-0.024636576,0.994524539,0.14096048,0.13903771,-0.059351284,-1,1,1,-1
457075168027.00,0,0,0,0,0,0,0,0,-0.10090158,0.9909366,-0.110429816,5.7204695,42.069405,-4.436075,18.96,-34.86,11.82,0.084805375,0.125017363,-0.025424481,0.98819649,0.245862827,0.162377581,-0.071513996,-1,1,1,-1,100,0.07120993,0.076019466,-0.024955979,0.994247079,0.14842486,0.13850114,-0.060488388,-1,1,1,-1
457086823291.00,0,0,0,0,0,0,0,0,-0.11116276,0.97945386,-0.10114589,4.91547,45.079403,-3.456075,18.779999,-35.64,12.719999,0.08615405,0.13222221,-0.023910688,0.987179338,0.26050207,0.164925233,-0.070048504,-1,1,1,-1,100,0.072137259,0.075175539,-0.025847454,0.994221687,0.14656043,0.14028548,-0.062282376,-1,1,1,-1
457098450737.00,0,0,0,0,0,0,0,0,-0.11995806,0.985806,-0.096015304,4.7404695,46.024406,-3.0010748,18.779999,-35.64,12.719999,0.08709716,0.1396613,-0.021479788,0.986127489,0.275795341,0.166922003,-0.066741362,-1,1,1,-1,100,0.072795592,0.079123802,-0.026273955,0.993856072,0.15437527,0.14129497,-0.06378804,-1,1,1,-1
457110680577.00,0,0,0,0,0,0,0,0,-0.15367335,1.0280722,-0.078424715,6.8054705,52.989407,-1.6010749,18.3,-35.34,12.9,0.089480501,0.14878516,-0.018688477,0.984635444,0.294475764,0.171838984,-0.063472025,-1,1,1,-1,100,0.072429337,0.088739268,-0.025491875,0.993090928,0.17378178,0.14007281,-0.06352888,-1,1,1,-1
457122963688.00,0,0,0,0,0,0,0,0,-0.15733807,1.0354017,-0.076714516,7.7504697,55.2994,-2.1610749,18.3,-35.34,12.9,0.09277952,0.160218661,-0.016009677,0.982581107,0.317792624,0.178475395,-0.061229885,-1,1,1,-1,100,0.072775029,0.096106865,-0.024900381,0.992394745,0.18862148,0.14039937,-0.063452944,-1,1,1,-1
457135049694.00,0,0,0,0,0,0,0,0,-0.15684943,1.038822,-0.07378275,9.325471,59.569405,-3.071075,18.359999,-35.28,12.719999,0.096007033,0.172155644,-0.014135528,0.98027816,0.342057973,0.184748873,-0.060807269,-1,1,1,-1,100,0.073038884,0.101450577,-0.024583554,0.991851211,0.1993757,0.1406463,-0.063629046,-1,1,1,-1
457145887384.00,0,0,0,0,0,0,0,0,-0.12655452,1.0290495,-0.08624276,11.880469,65.69441,-5.8360753,16.92,-35.219997,14.099999,0.099615797,0.183764389,-0.01190594,0.977837201,0.365753859,0.191959545,-0.059931684,-1,1,1,-1,100,0.074085727,0.109590717,-0.023852818,0.990924895,0.21576042,0.14236555,-0.06355369,-1,1,1,-1
457158820055.00,0,0,0,0,0,0,0,0,-0.08966314,1.0068169,-0.102856085,13.840469,69.29941,-6.816075,17.16,-35.28,15.059999,0.102832664,0.194678315,-0.009231045,0.975418159,0.388202488,0.198652267,-0.058079485,-1,1,1,-1,100,0.07476747,0.11649327,-0.023140348,0.990102887,0.22969046,0.14344113,-0.0632847,-1,1,1,-1
